geo_key,zip_code,latitude,longitude,city,state
1,1001,-23.550227,-46.634039,sao paulo,SP
2,1002,-23.547657,-46.634991,sao paulo,SP
3,1003,-23.549,-46.635582,sao paulo,SP
4,1004,-23.549829,-46.634792,sao paulo,SP
5,1005,-23.549547,-46.636406,sao paulo,SP
6,1006,-23.550127,-46.636044,sao paulo,SP
7,1007,-23.549962,-46.637204,sao paulo,SP
8,1008,-23.546,-46.635877,sao paulo,SP
9,1009,-23.546891,-46.636498,sao paulo,SP
10,1010,-23.546667,-46.635404,sao paulo,SP
11,1011,-23.546649,-46.635425,sao paulo,SP
12,1012,-23.547808,-46.634844,sao paulo,SP
13,1013,-23.54724,-46.634221,sao paulo,SP
14,1014,-23.54604,-46.6336,sao paulo,SP
15,1015,-23.547756,-46.631738,sao paulo,SP
16,1016,-23.549095,-46.632112,sao paulo,SP
17,1017,-23.549513,-46.631235,sao paulo,SP
18,1018,-23.551354,-46.632762,sao paulo,SP
19,1019,-23.551762,-46.630855,sao paulo,SP
20,1020,-23.552209,-46.629768,sao paulo,SP
21,1021,-23.542835,-46.632099,sao paulo,SP
22,1022,-23.544781,-46.632063,sao paulo,SP
23,1023,-23.542359,-46.631364,sao paulo,SP
24,1024,-23.541312,-46.629879,sao paulo,SP
25,1025,-23.540303,-46.631087,sao paulo,SP
26,1026,-23.539639,-46.632154,sao paulo,SP
27,1027,-23.538081,-46.630537,sao paulo,SP
28,1028,-23.535985,-46.633317,sao paulo,SP
29,1029,-23.540574,-46.633129,sao paulo,SP
30,1030,-23.54025,-46.633067,sao paulo,SP
31,1031,-23.541644,-46.635066,sao paulo,SP
32,1032,-23.539922,-46.635131,sao paulo,SP
33,1033,-23.539149,-46.636023,sao paulo,SP
34,1034,-23.542519,-46.637266,sao paulo,SP
35,1035,-23.541613,-46.641583,sao paulo,SP
36,1036,-23.541976,-46.640842,sao paulo,SP
37,1037,-23.545335,-46.638995,sao paulo,SP
38,1038,-23.543879,-46.639954,sao paulo,SP
39,1039,-23.541215,-46.638914,sao paulo,SP
40,1040,-23.541143,-46.638482,sao paulo,SP
41,1041,-23.544036,-46.639889,sao paulo,SP
42,1042,-23.544785,-46.640519,sao paulo,SP
43,1043,-23.545654,-46.641575,sao paulo,SP
44,1044,-23.545557,-46.641501,sao paulo,SP
45,1045,-23.54245,-46.642711,sao paulo,SP
46,1046,-23.545885,-46.643744,sao paulo,SP
47,1047,-23.546125,-46.641038,sao paulo,SP
48,1048,-23.547021,-46.639737,sao paulo,SP
49,1049,-23.547486,-46.639659,sao paulo,SP
50,1050,-23.549182,-46.643093,sao paulo,SP
51,1101,-23.528287,-46.631958,sao paulo,SP
52,1102,-23.527449,-46.630814,sao paulo,SP
53,1103,-23.535596,-46.629045,sao paulo,SP
54,1104,-23.534958,-46.629472,sao paulo,SP
55,1105,-23.534161,-46.629042,sao paulo,SP
56,1106,-23.530213,-46.628173,sao paulo,SP
57,1107,-23.527109,-46.628562,sao paulo,SP
58,1108,-23.527232,-46.630354,sao paulo,SP
59,1109,-23.524742,-46.626929,sao paulo,SP
60,1120,-23.529975,-46.639612,sao paulo,SP
61,1121,-23.527701,-46.635016,sao paulo,SP
62,1122,-23.531064,-46.638627,sao paulo,SP
63,1123,-23.529079,-46.63642,sao paulo,SP
64,1124,-23.528361,-46.633304,sao paulo,SP
65,1125,-23.526973,-46.640388,sao paulo,SP
66,1126,-23.527288,-46.639534,sao paulo,SP
67,1127,-23.525664,-46.641875,sao paulo,SP
68,1128,-23.52395,-46.642266,sao paulo,SP
69,1129,-23.523812,-46.643878,sao paulo,SP
70,1130,-23.524812,-46.644912,sao paulo,SP
71,1131,-23.522385,-46.639356,sao paulo,SP
72,1132,-23.5225,-46.648515,sao paulo,SP
73,1133,-23.519991,-46.653777,são paulo,SP
74,1134,-23.519484,-46.651667,sao paulo,SP
75,1135,-23.525532,-46.651568,sao paulo,SP
76,1136,-23.524228,-46.660871,sao paulo,SP
77,1137,-23.522768,-46.65345,sao paulo,SP
78,1138,-23.522198,-46.654774,sao paulo,SP
79,1139,-23.520559,-46.6663,sao paulo,SP
80,1140,-23.520109,-46.669503,sao paulo,SP
81,1141,-23.521022,-46.667536,sao paulo,SP
82,1142,-23.519934,-46.62513,sao paulo,SP
83,1144,-23.523634,-46.6724,sao paulo,SP
84,1150,-23.532786,-46.65846,sao paulo,SP
85,1151,-23.531309,-46.65669,sao paulo,SP
86,1152,-23.53011,-46.655798,sao paulo,SP
87,1153,-23.531394,-46.652512,sao paulo,SP
88,1154,-23.530271,-46.65937,sao paulo,SP
89,1155,-23.529392,-46.662842,sao paulo,SP
90,1156,-23.529683,-46.665106,sao paulo,SP
91,1189,-23.532108,-46.638395,sao paulo,SP
92,1200,-23.531568,-46.649869,sao paulo,SP
93,1201,-23.536095,-46.649766,sao paulo,SP
94,1202,-23.533773,-46.648197,sao paulo,SP
95,1203,-23.535409,-46.645724,sao paulo,SP
96,1204,-23.536142,-46.643993,sao paulo,SP
97,1205,-23.535463,-46.643451,sao paulo,SP
98,1206,-23.535839,-46.642848,sao paulo,SP
99,1207,-23.53914,-46.638676,sao paulo,SP
100,1208,-23.538367,-46.6388,sao paulo,SP
101,1209,-23.540613,-46.641347,sao paulo,SP
102,1210,-23.53982,-46.641833,sao paulo,SP
103,1211,-23.537446,-46.649103,sao paulo,SP
104,1212,-23.53854,-46.639356,sao paulo,SP
105,1213,-23.536759,-46.640641,sao paulo,SP
106,1214,-23.538585,-46.64484,sao paulo,SP
107,1215,-23.536236,-46.64762,sao paulo,SP
108,1216,-23.532631,-46.646997,sao paulo,SP
109,1217,-23.532208,-46.648509,sao paulo,SP
110,1218,-23.530938,-46.647781,sao paulo,SP
111,1219,-23.541447,-46.645544,sao paulo,SP
112,1220,-23.5445,-46.646105,sao paulo,SP
113,1221,-23.544607,-46.648171,sao paulo,SP
114,1222,-23.545989,-46.649525,sao paulo,SP
115,1223,-23.544139,-46.648917,sao paulo,SP
116,1224,-23.541673,-46.652376,sao paulo,SP
117,1225,-23.539857,-46.649179,sao paulo,SP
118,1226,-23.538549,-46.652911,sao paulo,SP
119,1227,-23.549128,-46.659641,sao paulo,SP
120,1228,-23.547354,-46.657821,sao paulo,SP
121,1229,-23.538712,-46.657238,sao paulo,SP
122,1230,-23.536669,-46.657611,sao paulo,SP
123,1231,-23.537097,-46.659266,sao paulo,SP
124,1232,-23.536214,-46.658098,sao paulo,SP
125,1233,-23.536631,-46.661828,sao paulo,SP
126,1234,-23.53922,-46.664118,sao paulo,SP
127,1235,-23.537003,-46.66489,sao paulo,SP
128,1236,-23.543865,-46.667507,sao paulo,SP
129,1237,-23.543301,-46.668756,sao paulo,SP
130,1238,-23.5426,-46.654455,sao paulo,SP
131,1239,-23.545153,-46.643174,sao paulo,SP
132,1240,-23.543599,-46.659049,sao paulo,SP
133,1241,-23.545556,-46.657653,sao paulo,SP
134,1242,-23.546306,-46.659017,sao paulo,SP
135,1243,-23.548152,-46.659353,sao paulo,SP
136,1244,-23.563367,-46.659438,sao paulo,SP
137,1245,-23.549968,-46.663686,sao paulo,SP
138,1246,-23.55312,-46.665842,sao paulo,SP
139,1247,-23.550638,-46.668656,sao paulo,SP
140,1248,-23.547685,-46.668134,sao paulo,SP
141,1249,-23.548892,-46.671761,sao paulo,SP
142,1250,-23.547608,-46.672007,sao paulo,SP
143,1251,-23.548443,-46.674924,sao paulo,SP
144,1252,-23.541681,-46.679704,sao paulo,SP
145,1253,-23.544929,-46.679165,sao paulo,SP
146,1254,-23.543888,-46.680248,sao paulo,SP
147,1255,-23.546575,-46.681497,sao paulo,SP
148,1256,-23.547697,-46.682973,são paulo,SP
149,1257,-23.543707,-46.687562,sao paulo,SP
150,1258,-23.544032,-46.686532,sao paulo,SP
151,1259,-23.541254,-46.685571,sao paulo,SP
152,1262,-23.550856,-46.677352,sao paulo,SP
153,1290,-23.540961,-46.657749,são paulo,SP
154,1301,-23.549633,-46.651515,sao paulo,SP
155,1302,-23.55025,-46.652806,sao paulo,SP
156,1303,-23.549321,-46.648849,sao paulo,SP
157,1304,-23.554064,-46.655181,sao paulo,SP
158,1305,-23.553059,-46.653268,sao paulo,SP
159,1306,-23.554498,-46.650235,sao paulo,SP
160,1307,-23.552285,-46.653314,sao paulo,SP
161,1308,-23.55607,-46.653327,sao paulo,SP
162,1309,-23.555258,-46.658484,sao paulo,SP
163,1310,-23.56133,-46.656385,sao paulo,SP
164,1311,-23.564554,-46.65244,sao paulo,SP
165,1312,-23.554733,-46.649617,sao paulo,SP
166,1313,-23.555822,-46.650282,sao paulo,SP
167,1314,-23.5531,-46.645632,sao paulo,SP
168,1315,-23.553617,-46.640536,sao paulo,SP
169,1316,-23.553061,-46.639298,sao paulo,SP
170,1317,-23.558222,-46.641408,sao paulo,SP
171,1318,-23.562258,-46.643684,sao paulo,SP
172,1319,-23.552163,-46.6409,sao paulo,SP
173,1320,-23.557852,-46.639308,sao paulo,SP
174,1321,-23.561857,-46.641877,sao paulo,SP
175,1322,-23.563264,-46.643562,sao paulo,SP
176,1323,-23.565679,-46.641414,sao paulo,SP
177,1324,-23.556286,-46.64316,sao paulo,SP
178,1325,-23.557254,-46.644455,sao paulo,SP
179,1326,-23.55686,-46.64529,sao paulo,SP
180,1327,-23.564204,-46.645146,sao paulo,SP
181,1328,-23.556372,-46.646993,sao paulo,SP
182,1329,-23.561452,-46.647221,sao paulo,SP
183,1330,-23.559166,-46.649435,sao paulo,SP
184,1331,-23.562457,-46.65002,sao paulo,SP
185,1332,-23.559687,-46.652538,sao paulo,SP
186,1333,-23.566349,-46.647606,sao paulo,SP
187,1401,-23.576751,-46.659807,sao paulo,SP
188,1402,-23.577515,-46.660486,sao paulo,SP
189,1403,-23.56898,-46.653552,sao paulo,SP
190,1404,-23.568949,-46.656178,sao paulo,SP
191,1405,-23.565044,-46.655394,sao paulo,SP
192,1406,-23.574163,-46.669158,sao paulo,SP
193,1407,-23.575976,-46.671187,sao paulo,SP
194,1408,-23.567382,-46.661094,sao paulo,SP
195,1409,-23.562903,-46.659647,sao paulo,SP
196,1410,-23.563951,-46.662085,sao paulo,SP
197,1411,-23.564604,-46.664307,sao paulo,SP
198,1412,-23.563644,-46.666018,sao paulo,SP
199,1413,-23.562411,-46.664653,sao paulo,SP
200,1414,-23.56032,-46.664248,sao paulo,SP
201,1415,-23.557061,-46.661346,sao paulo,SP
202,1416,-23.561306,-46.667708,sao paulo,SP
203,1417,-23.552586,-46.627047,sao paulo,SP
204,1418,-23.566401,-46.652389,sao paulo,SP
205,1419,-23.563716,-46.655744,sao paulo,SP
206,1420,-23.563549,-46.657742,sao paulo,SP
207,1421,-23.562949,-46.660599,sao paulo,SP
208,1422,-23.563991,-46.661093,sao paulo,SP
209,1423,-23.569168,-46.657406,sao paulo,SP
210,1424,-23.567712,-46.661734,sao paulo,SP
211,1425,-23.572838,-46.659235,sao paulo,SP
212,1426,-23.565476,-46.666487,sao paulo,SP
213,1427,-23.570932,-46.664216,sao paulo,SP
214,1428,-23.573886,-46.662495,sao paulo,SP
215,1429,-23.57654,-46.662839,sao paulo,SP
216,1430,-23.688191,-46.659513,sao paulo,SP
217,1431,-23.634545,-46.663696,sao paulo,SP
218,1432,-23.576546,-46.665718,sao paulo,SP
219,1433,-23.578553,-46.66834,sao paulo,SP
220,1434,-23.575305,-46.671776,sao paulo,SP
221,1435,-23.579513,-46.67006,sao paulo,SP
222,1436,-23.572455,-46.667989,sao paulo,SP
223,1437,-23.572141,-46.671503,sao paulo,SP
224,1438,-23.569714,-46.672178,sao paulo,SP
225,1439,-23.566289,-46.673571,sao paulo,SP
226,1440,-23.568117,-46.678111,sao paulo,SP
227,1441,-23.572256,-46.68585,sao paulo,SP
228,1442,-23.569175,-46.681789,sao paulo,SP
229,1443,-23.568611,-46.684705,sao paulo,SP
230,1444,-23.573236,-46.687527,sao paulo,SP
231,1445,-23.571797,-46.687847,sao paulo,SP
232,1446,-23.575556,-46.675782,sao paulo,SP
233,1447,-23.572849,-46.678861,sao paulo,SP
234,1448,-23.577942,-46.679455,sao paulo,SP
235,1449,-23.576277,-46.680197,sao paulo,SP
236,1450,-23.576309,-46.685218,sao paulo,SP
237,1451,-23.578039,-46.686579,sao paulo,SP
238,1452,-23.578574,-46.688779,sao paulo,SP
239,1453,-23.583725,-46.686159,sao paulo,SP
240,1454,-23.582906,-46.687377,sao paulo,SP
241,1455,-23.580483,-46.691237,sao paulo,SP
242,1456,-23.576514,-46.691177,sao paulo,SP
243,1457,-23.574854,-46.692818,sao paulo,SP
244,1472,-23.570544,-46.691297,sao paulo,SP
245,1489,-23.57665,-46.6874,sao paulo,SP
246,1501,-23.55252,-46.635548,sao paulo,SP
247,1502,-23.554403,-46.635409,sao paulo,SP
248,1503,-23.55823,-46.637026,sao paulo,SP
249,1504,-23.56701,-46.639498,sao paulo,SP
250,1505,-23.555268,-46.631825,sao paulo,SP
251,1506,-23.559117,-46.635092,sao paulo,SP
252,1507,-23.55816,-46.631673,sao paulo,SP
253,1508,-23.56141,-46.636173,sao paulo,SP
254,1509,-23.566832,-46.635845,sao paulo,SP
255,1510,-23.557409,-46.633565,sao paulo,SP
256,1511,-23.561294,-46.633059,sao paulo,SP
257,1512,-23.553656,-46.629636,sao paulo,SP
258,1513,-23.548522,-46.604506,sao paulo,SP
259,1514,-23.55538,-46.628858,sao paulo,SP
260,1516,-23.558557,-46.617136,sao paulo,SP
261,1517,-23.559988,-46.624391,sao paulo,SP
262,1518,-23.559444,-46.623573,sao paulo,SP
263,1519,-23.560791,-46.625214,sao paulo,SP
264,1520,-23.559994,-46.619772,sao paulo,SP
265,1521,-23.561301,-46.620353,sao paulo,SP
266,1522,-23.560872,-46.616629,sao paulo,SP
267,1523,-23.564345,-46.616994,sao paulo,SP
268,1524,-23.568869,-46.609614,sao paulo,SP
269,1525,-23.564074,-46.634878,sao paulo,SP
270,1526,-23.5654,-46.631092,sao paulo,SP
271,1527,-23.56268,-46.628592,sao paulo,SP
272,1528,-23.564583,-46.626808,sao paulo,SP
273,1529,-23.568374,-46.634471,sao paulo,SP
274,1530,-23.569501,-46.631533,sao paulo,SP
275,1531,-23.570674,-46.632505,sao paulo,SP
276,1532,-23.570998,-46.635874,sao paulo,SP
277,1533,-23.57113,-46.638215,sao paulo,SP
278,1534,-23.568431,-46.626459,sao paulo,SP
279,1535,-23.572313,-46.625068,sao paulo,SP
280,1536,-23.569612,-46.623494,sao paulo,SP
281,1537,-23.570685,-46.622362,sao paulo,SP
282,1538,-23.57881,-46.62421,sao paulo,SP
283,1539,-23.570876,-46.620465,sao paulo,SP
284,1540,-23.565802,-46.623054,sao paulo,SP
285,1541,-23.569438,-46.61852,sao paulo,SP
286,1542,-23.570953,-46.624567,sao paulo,SP
287,1543,-23.572378,-46.625405,sao paulo,SP
288,1544,-23.577125,-46.621763,sao paulo,SP
289,1545,-23.580622,-46.618529,sao paulo,SP
290,1546,-23.579397,-46.621895,sao paulo,SP
291,1547,-23.582895,-46.621181,sao paulo,SP
292,1548,-23.577077,-46.613442,sao paulo,SP
293,1549,-23.576634,-46.615841,sao paulo,SP
294,1550,-23.573439,-46.616253,sao paulo,SP
295,1551,-23.572547,-46.612545,sao paulo,SP
296,1552,-23.56987,-46.611499,sao paulo,SP
297,1553,-23.574567,-46.60899,sao paulo,SP
298,2009,-23.515799,-46.641139,sao paulo,SP
299,2010,-23.50861,-46.626326,sao paulo,SP
300,2011,-23.505259,-46.62683,sao paulo,SP
301,2012,-23.5122,-46.631961,sao paulo,SP
302,2013,-23.502258,-46.633124,sao paulo,SP
303,2016,-23.505758,-46.624266,sao paulo,SP
304,2017,-23.500867,-46.634812,sao paulo,SP
305,2018,-23.495571,-46.629702,sao paulo,SP
306,2019,-23.498403,-46.629921,sao paulo,SP
307,2020,-23.496625,-46.633059,sao paulo,SP
308,2021,-23.498261,-46.635461,sao paulo,SP
309,2022,-23.504101,-46.638293,sao paulo,SP
310,2028,-23.508232,-46.61782,sao paulo,SP
311,2029,-23.508385,-46.618265,sao paulo,SP
312,2030,-23.505871,-46.624683,sao paulo,SP
313,2031,-23.510707,-46.625928,sao paulo,SP
314,2032,-23.511068,-46.62385,sao paulo,SP
315,2033,-23.499831,-46.614742,sao paulo,SP
316,2034,-23.503776,-46.624064,sao paulo,SP
317,2035,-23.49659,-46.622936,sao paulo,SP
318,2036,-23.501609,-46.62082,sao paulo,SP
319,2037,-23.499778,-46.620378,sao paulo,SP
320,2038,-23.495258,-46.624001,sao paulo,SP
321,2039,-23.492896,-46.6217,sao paulo,SP
322,2040,-23.48997,-46.622128,sao paulo,SP
323,2041,-23.491583,-46.624199,sao paulo,SP
324,2042,-23.494369,-46.616229,sao paulo,SP
325,2043,-23.490089,-46.616102,sao paulo,SP
326,2044,-23.495934,-46.618865,sao paulo,SP
327,2045,-23.496061,-46.616396,sao paulo,SP
328,2046,-23.49277,-46.611838,sao paulo,SP
329,2047,-23.517709,-46.61709,sao paulo,SP
330,2049,-23.514167,-46.617366,sao paulo,SP
331,2050,-23.51716,-46.612247,sao paulo,SP
332,2051,-23.51172,-46.60861,sao paulo,SP
333,2052,-23.512974,-46.607784,sao paulo,SP
334,2053,-23.515519,-46.604113,sao paulo,SP
335,2054,-23.517343,-46.606996,sao paulo,SP
336,2055,-23.514352,-46.606039,sao paulo,SP
337,2056,-23.512552,-46.602539,sao paulo,SP
338,2060,-23.518841,-46.603275,sao paulo,SP
339,2064,-23.517448,-46.598927,sao paulo,SP
340,2065,-23.507872,-46.605416,sao paulo,SP
341,2066,-23.50784,-46.606297,sao paulo,SP
342,2067,-23.506857,-46.603204,sao paulo,SP
343,2068,-23.505566,-46.612177,sao paulo,SP
344,2069,-23.50576,-46.613924,sao paulo,SP
345,2071,-23.504667,-46.605469,sao paulo,SP
346,2072,-23.499992,-46.603213,sao paulo,SP
347,2073,-23.5018,-46.607233,sao paulo,SP
348,2074,-23.504964,-46.600995,sao paulo,SP
349,2075,-23.505351,-46.602011,sao paulo,SP
350,2076,-23.504383,-46.599129,sao paulo,SP
351,2077,-23.502446,-46.59719,sao paulo,SP
352,2078,-23.501999,-46.596959,sao paulo,SP
353,2079,-23.499124,-46.606385,sao paulo,SP
354,2080,-23.49767,-46.605362,sao paulo,SP
355,2081,-23.495841,-46.604699,sao paulo,SP
356,2082,-23.494544,-46.606801,sao paulo,SP
357,2083,-23.49485,-46.598111,sao paulo,SP
358,2084,-23.49731,-46.599709,sao paulo,SP
359,2085,-23.49766,-46.612805,sao paulo,SP
360,2088,-23.50424,-46.620742,sao paulo,SP
361,2089,-23.517094,-46.616673,sao paulo,SP
362,2110,-23.518559,-46.595694,sao paulo,SP
363,2111,-23.51775,-46.593062,sao paulo,SP
364,2112,-23.518551,-46.59166,sao paulo,SP
365,2113,-23.519785,-46.590829,sao paulo,SP
366,2114,-23.522235,-46.59064,sao paulo,SP
367,2115,-23.526671,-46.591326,sao paulo,SP
368,2116,-23.520356,-46.585398,sao paulo,SP
369,2117,-23.519285,-46.593241,sao paulo,SP
370,2118,-23.51521,-46.592893,sao paulo,SP
371,2119,-23.512749,-46.592119,sao paulo,SP
372,2120,-23.511093,-46.593755,sao paulo,SP
373,2121,-23.512284,-46.589796,sao paulo,SP
374,2122,-23.512022,-46.58436,sao paulo,SP
375,2123,-23.511782,-46.57938,sao paulo,SP
376,2124,-23.507018,-46.576762,sao paulo,SP
377,2125,-23.509891,-46.586856,sao paulo,SP
378,2126,-23.507041,-46.59171,sao paulo,SP
379,2127,-23.50436,-46.587594,sao paulo,SP
380,2128,-23.505025,-46.593913,sao paulo,SP
381,2129,-23.503742,-46.588464,sao paulo,SP
382,2130,-23.508285,-46.583729,sao paulo,SP
383,2131,-23.504182,-46.582398,sao paulo,SP
384,2132,-23.501164,-46.577659,sao paulo,SP
385,2133,-23.499359,-46.584904,sao paulo,SP
386,2134,-23.498613,-46.579955,sao paulo,SP
387,2135,-23.498029,-46.584686,sao paulo,SP
388,2136,-23.498465,-46.581738,sao paulo,SP
389,2137,-23.497953,-46.576119,sao paulo,SP
390,2138,-23.493507,-46.574546,sao paulo,SP
391,2139,-23.490468,-46.57353,sao paulo,SP
392,2141,-23.488948,-46.570841,sao paulo,SP
393,2142,-23.510199,-46.576718,sao paulo,SP
394,2143,-23.506853,-46.574831,sao paulo,SP
395,2144,-23.503483,-46.570744,sao paulo,SP
396,2145,-23.502142,-46.566018,sao paulo,SP
397,2146,-23.500957,-46.570882,sao paulo,SP
398,2147,-23.498362,-46.565167,sao paulo,SP
399,2150,-23.493812,-46.568515,sao paulo,SP
400,2151,-23.497011,-46.5695,sao paulo,SP
401,2152,-23.49722,-46.572227,sao paulo,SP
402,2161,-23.489791,-46.569064,sao paulo,SP
403,2162,-23.490653,-46.562831,sao paulo,SP
404,2166,-23.525215,-46.584047,sao paulo,SP
405,2167,-23.52139,-46.581271,sao paulo,SP
406,2168,-23.52043,-46.579481,sao paulo,SP
407,2169,-23.556204,-46.631189,sao paulo,SP
408,2170,-23.525688,-46.577165,são paulo,SP
409,2174,-23.522902,-46.57251,sao paulo,SP
410,2175,-23.515609,-46.575036,sao paulo,SP
411,2176,-23.513622,-46.573048,sao paulo,SP
412,2177,-23.508734,-46.55853,sao paulo,SP
413,2178,-23.521473,-46.570455,sao paulo,SP
414,2179,-23.521636,-46.568108,sao paulo,SP
415,2180,-23.519228,-46.565894,sao paulo,SP
416,2181,-23.519387,-46.562683,sao paulo,SP
417,2185,-23.51477,-46.567834,sao paulo,SP
418,2186,-23.514927,-46.569493,sao paulo,SP
419,2187,-23.516119,-46.564877,sao paulo,SP
420,2188,-23.509311,-46.56682,sao paulo,SP
421,2189,-23.5078,-46.567568,sao paulo,SP
422,2190,-23.507141,-46.564138,sao paulo,SP
423,2201,-23.486125,-46.59165,sao paulo,SP
424,2202,-23.492969,-46.594981,sao paulo,SP
425,2203,-23.491857,-46.591563,sao paulo,SP
426,2204,-23.487393,-46.592181,sao paulo,SP
427,2205,-23.487545,-46.590724,sao paulo,SP
428,2206,-23.48439,-46.594429,sao paulo,SP
429,2207,-23.485996,-46.587964,sao paulo,SP
430,2208,-23.483114,-46.589287,sao paulo,SP
431,2209,-23.485285,-46.584993,sao paulo,SP
432,2210,-23.483122,-46.581868,sao paulo,SP
433,2211,-23.49742,-46.593738,sao paulo,SP
434,2212,-23.495454,-46.589194,sao paulo,SP
435,2213,-23.496549,-46.588469,sao paulo,SP
436,2214,-23.492732,-46.586954,sao paulo,SP
437,2215,-23.490941,-46.58348,sao paulo,SP
438,2216,-23.493017,-46.579803,sao paulo,SP
439,2217,-23.490305,-46.580306,sao paulo,SP
440,2218,-23.486757,-46.584775,sao paulo,SP
441,2219,-23.491326,-46.586471,sao paulo,SP
442,2220,-23.490041,-46.578328,sao paulo,SP
443,2221,-23.482625,-46.580575,sao paulo,SP
444,2222,-23.482364,-46.575488,sao paulo,SP
445,2223,-23.481594,-46.580461,sao paulo,SP
446,2224,-23.48424,-46.573536,sao paulo,SP
447,2225,-23.482737,-46.575087,sao paulo,SP
448,2226,-23.480556,-46.573358,sao paulo,SP
449,2227,-23.478878,-46.572289,sao paulo,SP
450,2228,-23.47508,-46.571646,sao paulo,SP
451,2229,-23.477178,-46.568296,sao paulo,SP
452,2230,-23.48376,-46.563525,sao paulo,SP
453,2231,-23.475646,-46.565582,são paulo,SP
454,2232,-23.475479,-46.564022,sao paulo,SP
455,2233,-23.477637,-46.564544,sao paulo,SP
456,2234,-23.478779,-46.569995,sao paulo,SP
457,2235,-23.479703,-46.577096,sao paulo,SP
458,2236,-23.472535,-46.568346,sao paulo,SP
459,2237,-23.513121,-46.586472,sao paulo,SP
460,2238,-23.471001,-46.571377,sao paulo,SP
461,2239,-23.485652,-46.609504,sao paulo,SP
462,2240,-23.477886,-46.602212,sao paulo,SP
463,2241,-23.490608,-46.607416,sao paulo,SP
464,2242,-23.487714,-46.599399,sao paulo,SP
465,2243,-23.491464,-46.603361,sao paulo,SP
466,2244,-23.488475,-46.604609,sao paulo,SP
467,2245,-23.484679,-46.606275,sao paulo,SP
468,2246,-23.488879,-46.601578,sao paulo,SP
469,2247,-23.485989,-46.601197,sao paulo,SP
470,2248,-23.48373,-46.598991,sao paulo,SP
471,2249,-23.488912,-46.597015,sao paulo,SP
472,2250,-23.486383,-46.595959,sao paulo,SP
473,2251,-23.477604,-46.590688,sao paulo,SP
474,2252,-23.478809,-46.588322,sao paulo,SP
475,2253,-23.479382,-46.595503,sao paulo,SP
476,2254,-23.481447,-46.593325,sao paulo,SP
477,2255,-23.476868,-46.591806,sao paulo,SP
478,2256,-23.475371,-46.587366,sao paulo,SP
479,2257,-23.472966,-46.583295,sao paulo,SP
480,2258,-23.475685,-46.58141,sao paulo,SP
481,2259,-23.47174,-46.580802,sao paulo,SP
482,2260,-23.469036,-46.580297,sao paulo,SP
483,2261,-23.467469,-46.577039,sao paulo,SP
484,2262,-23.465757,-46.574915,sao paulo,SP
485,2263,-23.463449,-46.575741,sao paulo,SP
486,2264,-23.462487,-46.576811,sao paulo,SP
487,2265,-23.474281,-46.591997,sao paulo,SP
488,2266,-23.476609,-46.597742,sao paulo,SP
489,2267,-23.478581,-46.600605,sao paulo,SP
490,2268,-23.470199,-46.594734,sao paulo,SP
491,2269,-23.472165,-46.595981,sao paulo,SP
492,2270,-23.472455,-46.592952,sao paulo,SP
493,2271,-23.469952,-46.589966,sao paulo,SP
494,2272,-23.469139,-46.58646,sao paulo,SP
495,2273,-23.463981,-46.586591,sao paulo,SP
496,2274,-23.466989,-46.587803,sao paulo,SP
497,2275,-23.465761,-46.590505,sao paulo,SP
498,2276,-23.461458,-46.583766,sao paulo,SP
499,2277,-23.463674,-46.581783,sao paulo,SP
500,2278,-23.462831,-46.57966,sao paulo,SP
501,2279,-23.4671,-46.58037,sao paulo,SP
502,2280,-23.455983,-46.575069,sao paulo,SP
503,2281,-23.452044,-46.575033,sao paulo,SP
504,2282,-23.44277,-46.567459,sao paulo,SP
505,2284,-23.469703,-46.568683,sao paulo,SP
506,2286,-23.408587,-46.579603,sao paulo,SP
507,2288,-23.434005,-46.570702,sao paulo,SP
508,2289,-23.418175,-46.582935,sao paulo,SP
509,2290,-23.600462,-46.655318,sao paulo,SP
510,2301,-23.488741,-46.615105,sao paulo,SP
511,2302,-23.486036,-46.613958,sao paulo,SP
512,2303,-23.482213,-46.610664,sao paulo,SP
513,2304,-23.480824,-46.605459,sao paulo,SP
514,2305,-23.480094,-46.606765,sao paulo,SP
515,2306,-23.46169,-46.603238,sao paulo,SP
516,2307,-23.481089,-46.607264,sao paulo,SP
517,2308,-23.475996,-46.603954,sao paulo,SP
518,2309,-23.475253,-46.604765,sao paulo,SP
519,2310,-23.473174,-46.600899,sao paulo,SP
520,2311,-23.469115,-46.601754,sao paulo,SP
521,2312,-23.464616,-46.598316,sao paulo,SP
522,2313,-23.463858,-46.599957,sao paulo,SP
523,2314,-23.462318,-46.598709,sao paulo,SP
524,2315,-23.46003,-46.599776,sao paulo,SP
525,2316,-23.462239,-46.593546,sao paulo,SP
526,2317,-23.458262,-46.593264,sao paulo,SP
527,2318,-23.450968,-46.590297,sao paulo,SP
528,2319,-23.449629,-46.593209,sao paulo,SP
529,2320,-23.451411,-46.598301,sao paulo,SP
530,2321,-23.447087,-46.588963,sao paulo,SP
531,2322,-23.445827,-46.594041,sao paulo,SP
532,2323,-23.453907,-46.598264,sao paulo,SP
533,2324,-23.463937,-46.593256,sao paulo,SP
534,2325,-23.453711,-46.586233,sao paulo,SP
535,2326,-23.469932,-46.600278,sao paulo,SP
536,2327,-23.447819,-46.565199,sao paulo,SP
537,2328,-23.526653,-46.599682,sao paulo,SP
